"GEO_ID","NAME","B25001_001E","B25001_001M","B25001_001MA","B25001_001EA",
"0500000US31093","Howard County, Nebraska","3109","27","null","null",
"0500000US31095","Jefferson County, Nebraska","3903","47","null","null",
"0500000US31097","Johnson County, Nebraska","2182","76","null","null",
"0500000US31099","Kearney County, Nebraska","2976","28","null","null",
"0500000US31101","Keith County, Nebraska","5481","51","null","null",
"0500000US31103","Keya Paha County, Nebraska","533","51","null","null",
"0500000US31105","Kimball County, Nebraska","1943","71","null","null",
"0500000US31107","Knox County, Nebraska","4937","92","null","null",
"0500000US31109","Lancaster County, Nebraska","133081","265","null","null",
"0500000US31111","Lincoln County, Nebraska","16857","79","null","null",
"0500000US31113","Logan County, Nebraska","404","43","null","null",
"0500000US31115","Loup County, Nebraska","497","44","null","null",
"0500000US31117","McPherson County, Nebraska","251","42","null","null",
"0500000US31119","Madison County, Nebraska","15406","96","null","null",
"0500000US31121","Merrick County, Nebraska","3834","36","null","null",
"0500000US31123","Morrill County, Nebraska","2439","36","null","null",
"0500000US31125","Nance County, Nebraska","1870","33","null","null",
"0500000US31127","Nemaha County, Nebraska","3496","66","null","null",
"0500000US31129","Nuckolls County, Nebraska","2456","36","null","null",
"0500000US31131","Otoe County, Nebraska","7203","45","null","null",
"0500000US31133","Pawnee County, Nebraska","1632","31","null","null",
"0500000US31135","Perkins County, Nebraska","1448","27","null","null",
"0500000US31137","Phelps County, Nebraska","4268","50","null","null",
"0500000US31139","Pierce County, Nebraska","3278","33","null","null",
"0500000US31141","Platte County, Nebraska","13894","71","null","null",
"0500000US31143","Polk County, Nebraska","2728","34","null","null",
"0500000US31145","Red Willow County, Nebraska","5320","61","null","null",
"0500000US31147","Richardson County, Nebraska","4411","23","null","null",
"0500000US31149","Rock County, Nebraska","925","59","null","null",
"0500000US31151","Saline County, Nebraska","5878","77","null","null",
"0500000US31153","Sarpy County, Nebraska","70084","130","null","null",
"0500000US31155","Saunders County, Nebraska","9791","48","null","null",
"0500000US31157","Scotts Bluff County, Nebraska","16384","96","null","null",
"0500000US31159","Seward County, Nebraska","7231","108","null","null",
"0500000US31161","Sheridan County, Nebraska","2919","61","null","null",
"0500000US31163","Sherman County, Nebraska","1947","52","null","null",
"0500000US31165","Sioux County, Nebraska","811","58","null","null",
"0500000US31167","Stanton County, Nebraska","2700","39","null","null",
"0500000US31169","Thayer County, Nebraska","2757","28","null","null",
"0500000US31171","Thomas County, Nebraska","386","38","null","null",
"0500000US31173","Thurston County, Nebraska","2446","23","null","null",
"0500000US31175","Valley County, Nebraska","2260","62","null","null",
"0500000US31177","Washington County, Nebraska","8636","52","null","null",
"0500000US31179","Wayne County, Nebraska","3949","101","null","null",
"0500000US31181","Webster County, Nebraska","1902","35","null","null",
"0500000US31183","Wheeler County, Nebraska","602","47","null","null",
"0500000US31185","York County, Nebraska","6354","80","null","null",
"0500000US32001","Churchill County, Nevada","11007","86","null","null",
"0500000US32003","Clark County, Nevada","912465","560","null","null",
"0500000US32005","Douglas County, Nevada","24570","70","null","null",
"0500000US32007","Elko County, Nevada","21788","95","null","null",
"0500000US32009","Esmeralda County, Nevada","932","111","null","null",
"0500000US32011","Eureka County, Nevada","1150","113","null","null",
"0500000US32013","Humboldt County, Nevada","7590","46","null","null",
"0500000US32015","Lander County, Nevada","2922","265","null","null",
"0500000US32017","Lincoln County, Nevada","2733","271","null","null",
"0500000US32019","Lyon County, Nevada","23697","55","null","null",
"0500000US32021","Mineral County, Nevada","2697","236","null","null",
"0500000US32023","Nye County, Nevada","22448","63","null","null",
"0500000US32027","Pershing County, Nevada","2494","106","null","null",
"0500000US32029","Storey County, Nevada","1969","189","null","null",
"0500000US32031","Washoe County, Nevada","201401","184","null","null",
"0500000US32033","White Pine County, Nevada","4538","103","null","null",
"0500000US32510","Carson City, Nevada","24132","178","null","null",
"0500000US33001","Belknap County, New Hampshire","38782","102","null","null",
"0500000US33003","Carroll County, New Hampshire","41433","57","null","null",
"0500000US33005","Cheshire County, New Hampshire","35760","222","null","null",
"0500000US33007","Coos County, New Hampshire","21641","145","null","null",
"0500000US33009","Grafton County, New Hampshire","53149","204","null","null",
"0500000US33011","Hillsborough County, New Hampshire","172201","223","null","null",
"0500000US33013","Merrimack County, New Hampshire","65284","272","null","null",
"0500000US33015","Rockingham County, New Hampshire","133236","176","null","null",
"0500000US33017","Strafford County, New Hampshire","54409","251","null","null",
"0500000US33019","Sullivan County, New Hampshire","22716","95","null","null",
"0500000US34001","Atlantic County, New Jersey","128472","200","null","null",
"0500000US34003","Bergen County, New Jersey","359097","427","null","null",
"0500000US34005","Burlington County, New Jersey","179955","768","null","null",
"0500000US34007","Camden County, New Jersey","206247","259","null","null",
"0500000US34009","Cape May County, New Jersey","99394","197","null","null",
"0500000US34011","Cumberland County, New Jersey","56411","323","null","null",
"0500000US34013","Essex County, New Jersey","318385","411","null","null",
"0500000US34015","Gloucester County, New Jersey","113945","202","null","null",
"0500000US34017","Hudson County, New Jersey","284561","265","null","null",
"0500000US34019","Hunterdon County, New Jersey","50437","238","null","null",
"0500000US34021","Mercer County, New Jersey","145115","302","null","null",
"0500000US34023","Middlesex County, New Jersey","302650","494","null","null",
"0500000US34025","Monmouth County, New Jersey","262088","248","null","null",
"0500000US34027","Morris County, New Jersey","194426","237","null","null",
"0500000US34029","Ocean County, New Jersey","284773","366","null","null",
"0500000US34031","Passaic County, New Jersey","177216","221","null","null",
"0500000US34033","Salem County, New Jersey","27607","129","null","null",
"0500000US34035","Somerset County, New Jersey","127090","214","null","null",
"0500000US34037","Sussex County, New Jersey","62492","133","null","null",
"0500000US34039","Union County, New Jersey","202823","356","null","null",
"0500000US34041","Warren County, New Jersey","45548","142","null","null",
"0500000US35001","Bernalillo County, New Mexico","295111","255","null","null",
"0500000US35003","Catron County, New Mexico","3581","219","null","null",
"0500000US35005","Chaves County, New Mexico","27385","158","null","null",
"0500000US35006","Cibola County, New Mexico","11432","106","null","null",
"0500000US35007","Colfax County, New Mexico","10308","98","null","null",
"0500000US35009","Curry County, New Mexico","21410","92","null","null",
"0500000US35011","De Baca County, New Mexico","1029","128","null","null",
"0500000US35013","Doña Ana County, New Mexico","88937","275","null","null",
"0500000US35015","Eddy County, New Mexico","24870","68","null","null",
"0500000US35017","Grant County, New Mexico","15105","96","null","null",
"0500000US35019","Guadalupe County, New Mexico","2618","209","null","null",
"0500000US35021","Harding County, New Mexico","462","63","null","null",
"0500000US35023","Hidalgo County, New Mexico","2467","27","null","null",
"0500000US35025","Lea County, New Mexico","26871","155","null","null",
"0500000US35027","Lincoln County, New Mexico","18262","54","null","null",
"0500000US35028","Los Alamos County, New Mexico","8395","29","null","null",
"0500000US35029","Luna County, New Mexico","11318","64","null","null",
"0500000US35031","McKinley County, New Mexico","26348","78","null","null",
"0500000US35033","Mora County, New Mexico","3403","238","null","null",
"0500000US35035","Otero County, New Mexico","31832","159","null","null",
"0500000US35037","Quay County, New Mexico","5700","22","null","null",
"0500000US35039","Rio Arriba County, New Mexico","20226","78","null","null",
"0500000US35041","Roosevelt County, New Mexico","8550","71","null","null",
"0500000US35043","Sandoval County, New Mexico","57429","110","null","null",
"0500000US35045","San Juan County, New Mexico","51299","127","null","null",
"0500000US35047","San Miguel County, New Mexico","16034","132","null","null",
"0500000US35049","Santa Fe County, New Mexico","73496","180","null","null",
"0500000US35051","Sierra County, New Mexico","8567","79","null","null",
"0500000US35053","Socorro County, New Mexico","8255","47","null","null",
"0500000US35055","Taos County, New Mexico","21053","72","null","null",
"0500000US35057","Torrance County, New Mexico","8064","41","null","null",
"0500000US35059","Union County, New Mexico","2354","47","null","null",
"0500000US35061","Valencia County, New Mexico","31397","249","null","null",
"0500000US36001","Albany County, New York","142246","376","null","null",
"0500000US36003","Allegany County, New York","26376","212","null","null",
"0500000US36005","Bronx County, New York","533434","657","null","null",
"0500000US36007","Broome County, New York","91155","247","null","null",
"0500000US36009","Cattaraugus County, New York","41681","151","null","null",
"0500000US36011","Cayuga County, New York","37131","215","null","null",
"0500000US36013","Chautauqua County, New York","67656","184","null","null",
"0500000US36015","Chemung County, New York","38983","217","null","null",
"0500000US36017","Chenango County, New York","25818","77","null","null",
"0500000US36019","Clinton County, New York","36723","208","null","null",
"0500000US36021","Columbia County, New York","33622","192","null","null",
"0500000US36023","Cortland County, New York","20806","152","null","null",
"0500000US36025","Delaware County, New York","31624","134","null","null",
"0500000US36027","Dutchess County, New York","121161","463","null","null",
"0500000US36029","Erie County, New York","429708","724","null","null",
"0500000US36031","Essex County, New York","26390","178","null","null",
"0500000US36033","Franklin County, New York","25835","157","null","null",
"0500000US36035","Fulton County, New York","29148","114","null","null",
"0500000US36037","Genesee County, New York","25826","95","null","null",
"0500000US36039","Greene County, New York","29746","137","null","null",
"0500000US36041","Hamilton County, New York","8964","37","null","null",
"0500000US36043","Herkimer County, New York","33850","103","null","null",
"0500000US36045","Jefferson County, New York","60119","209","null","null",
"0500000US36047","Kings County, New York","1055660","915","null","null",
"0500000US36049","Lewis County, New York","15766","89","null","null",
"0500000US36051","Livingston County, New York","27601","216","null","null",
"0500000US36053","Madison County, New York","32381","177","null","null",
"0500000US36055","Monroe County, New York","329105","424","null","null",
"0500000US36057","Montgomery County, New York","23529","84","null","null",
"0500000US36059","Nassau County, New York","473238","421","null","null",
"0500000US36061","New York County, New York","884828","955","null","null",
"0500000US36063","Niagara County, New York","100539","187","null","null",
"0500000US36065","Oneida County, New York","105459","315","null","null",
"0500000US36067","Onondaga County, New York","209068","468","null","null",
"0500000US36069","Ontario County, New York","51213","155","null","null",
"0500000US36071","Orange County, New York","144264","313","null","null",
"0500000US36073","Orleans County, New York","18576","161","null","null",
"0500000US36075","Oswego County, New York","54622","145","null","null",
"0500000US36077","Otsego County, New York","31300","242","null","null",
"0500000US36079","Putnam County, New York","38652","178","null","null",
"0500000US36081","Queens County, New York","864790","505","null","null",
"0500000US36083","Rensselaer County, New York","73251","190","null","null",
"0500000US36085","Richmond County, New York","180883","282","null","null",
"0500000US36087","Rockland County, New York","106621","222","null","null",
"0500000US36089","St. Lawrence County, New York","53328","328","null","null",
"0500000US36091","Saratoga County, New York","107192","208","null","null",
"0500000US36093","Schenectady County, New York","69885","185","null","null",
"0500000US36095","Schoharie County, New York","17533","114","null","null",
"0500000US36097","Schuyler County, New York","9852","55","null","null",
"0500000US36099","Seneca County, New York","16409","127","null","null",
"0500000US36101","Steuben County, New York","49688","122","null","null",
"0500000US36103","Suffolk County, New York","576804","376","null","null",
"0500000US36105","Sullivan County, New York","50966","175","null","null",
"0500000US36107","Tioga County, New York","22571","75","null","null",
"0500000US36109","Tompkins County, New York","44019","363","null","null",
"0500000US36111","Ulster County, New York","85372","328","null","null",
"0500000US36113","Warren County, New York","40119","97","null","null",
"0500000US36115","Washington County, New York","29562","135","null","null",
"0500000US36117","Wayne County, New York","41792","182","null","null",
"0500000US36119","Westchester County, New York","376315","527","null","null",
"0500000US36121","Wyoming County, New York","18297","177","null","null",
"0500000US36123","Yates County, New York","13919","81","null","null",
"0500000US37001","Alamance County, North Carolina","71718","203","null","null",
"0500000US37003","Alexander County, North Carolina","16538","84","null","null",
"0500000US37005","Alleghany County, North Carolina","8199","53","null","null",
"0500000US37007","Anson County, North Carolina","11656","178","null","null",
"0500000US37009","Ashe County, North Carolina","17835","69","null","null",
"0500000US37011","Avery County, North Carolina","14289","281","null","null",
"0500000US37013","Beaufort County, North Carolina","26249","90","null","null",
"0500000US37015","Bertie County, North Carolina","9835","283","null","null",
"0500000US37017","Bladen County, North Carolina","18008","114","null","null",
"0500000US37019","Brunswick County, North Carolina","92178","124","null","null",
"0500000US37021","Buncombe County, North Carolina","125872","240","null","null",
"0500000US37023","Burke County, North Carolina","41393","150","null","null",
"0500000US37025","Cabarrus County, North Carolina","81102","172","null","null",
"0500000US37027","Caldwell County, North Carolina","38158","101","null","null",
"0500000US37029","Camden County, North Carolina","4323","22","null","null",
"0500000US37031","Carteret County, North Carolina","50595","109","null","null",
"0500000US37033","Caswell County, North Carolina","10833","134","null","null",
"0500000US37035","Catawba County, North Carolina","69509","228","null","null",
"0500000US37037","Chatham County, North Carolina","33027","92","null","null",
"0500000US37039","Cherokee County, North Carolina","18452","81","null","null",
"0500000US37041","Chowan County, North Carolina","7322","53","null","null",
"0500000US37043","Clay County, North Carolina","7389","25","null","null",
"0500000US37045","Cleveland County, North Carolina","43714","139","null","null",
"0500000US37047","Columbus County, North Carolina","26381","234","null","null",
"0500000US37049","Craven County, North Carolina","47437","315","null","null",
"0500000US37051","Cumberland County, North Carolina","146978","428","null","null",
"0500000US37053","Currituck County, North Carolina","16101","47","null","null",
"0500000US37055","Dare County, North Carolina","35007","55","null","null",
"0500000US37057","Davidson County, North Carolina","75465","141","null","null",
"0500000US37059","Davie County, North Carolina","18998","33","null","null",
"0500000US37061","Duplin County, North Carolina","26014","73","null","null",
"0500000US37063","Durham County, North Carolina","139199","437","null","null",
"0500000US37065","Edgecombe County, North Carolina","25013","80","null","null",
"0500000US37067","Forsyth County, North Carolina","166765","486","null","null",
"0500000US37069","Franklin County, North Carolina","29137","123","null","null",
"0500000US37071","Gaston County, North Carolina","93897","208","null","null",
"0500000US37073","Gates County, North Carolina","5428","40","null","null",
"0500000US37075","Graham County, North Carolina","6062","44","null","null",
"0500000US37077","Granville County, North Carolina","24587","179","null","null",
"0500000US37079","Greene County, North Carolina","8352","149","null","null",
"0500000US37081","Guilford County, North Carolina","230065","544","null","null",
"0500000US37083","Halifax County, North Carolina","25953","115","null","null",
"0500000US37085","Harnett County, North Carolina","52531","146","null","null",
"0500000US37087","Haywood County, North Carolina","35659","52","null","null",
"0500000US37089","Henderson County, North Carolina","58196","99","null","null",
"0500000US37091","Hertford County, North Carolina","10648","117","null","null",
"0500000US37093","Hoke County, North Carolina","21131","112","null","null",
"0500000US37095","Hyde County, North Carolina","3257","199","null","null",
"0500000US37097","Iredell County, North Carolina","75619","110","null","null",
"0500000US37099","Jackson County, North Carolina","27641","168","null","null",
"0500000US37101","Johnston County, North Carolina","77575","110","null","null",
"0500000US37103","Jones County, North Carolina","5009","32","null","null",
"0500000US37105","Lee County, North Carolina","24613","85","null","null",
"0500000US37107","Lenoir County, North Carolina","27693","134","null","null",
"0500000US37109","Lincoln County, North Carolina","36655","78","null","null",
"0500000US37111","McDowell County, North Carolina","21503","103","null","null",
"0500000US37113","Macon County, North Carolina","25653","97","null","null",
"0500000US37115","Madison County, North Carolina","11067","89","null","null",
"0500000US37117","Martin County, North Carolina","11592","36","null","null",
"0500000US37119","Mecklenburg County, North Carolina","455602","387","null","null",
"0500000US37121","Mitchell County, North Carolina","8844","57","null","null",
"0500000US37123","Montgomery County, North Carolina","16297","110","null","null",
"0500000US37125","Moore County, North Carolina","48003","136","null","null",
"0500000US37127","Nash County, North Carolina","43192","148","null","null",
"0500000US37129","New Hanover County, North Carolina","113125","299","null","null",
"0500000US37131","Northampton County, North Carolina","11663","67","null","null",
"0500000US37133","Onslow County, North Carolina","80247","436","null","null",
"0500000US37135","Orange County, North Carolina","58993","406","null","null",
"0500000US37137","Pamlico County, North Carolina","7772","109","null","null",
"0500000US37139","Pasquotank County, North Carolina","17279","131","null","null",
"0500000US37141","Pender County, North Carolina","29561","71","null","null",
"0500000US37143","Perquimans County, North Carolina","7171","27","null","null",
"0500000US37145","Person County, North Carolina","18578","83","null","null",
"0500000US37147","Pitt County, North Carolina","80255","238","null","null",
"0500000US37149","Polk County, North Carolina","11783","54","null","null",
"0500000US37151","Randolph County, North Carolina","62670","97","null","null",
"0500000US37153","Richmond County, North Carolina","21775","91","null","null",
"0500000US37155","Robeson County, North Carolina","53384","182","null","null",
"0500000US37157","Rockingham County, North Carolina","44245","133","null","null",
"0500000US37159","Rowan County, North Carolina","62052","182","null","null",
"0500000US37161","Rutherford County, North Carolina","34482","121","null","null",
"0500000US37163","Sampson County, North Carolina","27885","114","null","null",
"0500000US37165","Scotland County, North Carolina","15343","135","null","null",
"0500000US37167","Stanly County, North Carolina","28007","109","null","null",
"0500000US37169","Stokes County, North Carolina","22296","75","null","null",
"0500000US37171","Surry County, North Carolina","34279","86","null","null",
"0500000US37173","Swain County, North Carolina","9080","51","null","null",
"0500000US37175","Transylvania County, North Carolina","19752","122","null","null",
"0500000US37177","Tyrrell County, North Carolina","2230","212","null","null",
"0500000US37179","Union County, North Carolina","82547","151","null","null",
"0500000US37181","Vance County, North Carolina","20152","70","null","null",
"0500000US37183","Wake County, North Carolina","441720","442","null","null",
"0500000US37185","Warren County, North Carolina","12051","69","null","null",
"0500000US37187","Washington County, North Carolina","6450","35","null","null",
"0500000US37189","Watauga County, North Carolina","34065","201","null","null",
"0500000US37191","Wayne County, North Carolina","54507","171","null","null",
"0500000US37193","Wilkes County, North Carolina","33664","125","null","null",
"0500000US37195","Wilson County, North Carolina","36332","136","null","null",
"0500000US37197","Yadkin County, North Carolina","17444","61","null","null",
"0500000US37199","Yancey County, North Carolina","11270","53","null","null",
"0500000US38001","Adams County, North Dakota","1443","82","null","null",
"0500000US38003","Barnes County, North Dakota","5982","75","null","null",
"0500000US38005","Benson County, North Dakota","3074","34","null","null",
"0500000US38007","Billings County, North Dakota","557","50","null","null",
"0500000US38009","Bottineau County, North Dakota","4461","137","null","null",
"0500000US38011","Bowman County, North Dakota","1779","41","null","null",
"0500000US38013","Burke County, North Dakota","1408","82","null","null",
"0500000US38015","Burleigh County, North Dakota","43022","130","null","null",
"0500000US38017","Cass County, North Dakota","83604","188","null","null",
"0500000US38019","Cavalier County, North Dakota","2353","39","null","null",
"0500000US38021","Dickey County, North Dakota","2641","74","null","null",
"0500000US38023","Divide County, North Dakota","1567","86","null","null",
"0500000US38025","Dunn County, North Dakota","2606","83","null","null",
"0500000US38027","Eddy County, North Dakota","1283","84","null","null",
"0500000US38029","Emmons County, North Dakota","2153","86","null","null",
"0500000US38031","Foster County, North Dakota","1820","26","null","null",
"0500000US38033","Golden Valley County, North Dakota","1039","47","null","null",
"0500000US38035","Grand Forks County, North Dakota","33267","202","null","null",
"0500000US38037","Grant County, North Dakota","1715","71","null","null",
"0500000US38039","Griggs County, North Dakota","1486","67","null","null",
"0500000US38041","Hettinger County, North Dakota","1480","89","null","null",
"0500000US38043","Kidder County, North Dakota","1743","87","null","null",
"0500000US38045","LaMoure County, North Dakota","2280","64","null","null",
"0500000US38047","Logan County, North Dakota","1141","62","null","null",
"0500000US38049","McHenry County, North Dakota","3163","48","null","null",
"0500000US38051","McIntosh County, North Dakota","1833","90","null","null",
"0500000US38053","McKenzie County, North Dakota","6856","34","null","null",
"0500000US38055","McLean County, North Dakota","6248","60","null","null",
"0500000US38057","Mercer County, North Dakota","4824","40","null","null",
"0500000US38059","Morton County, North Dakota","15204","78","null","null",
"0500000US38061","Mountrail County, North Dakota","5181","27","null","null",
"0500000US38063","Nelson County, North Dakota","1946","45","null","null",
"0500000US38065","Oliver County, North Dakota","1006","53","null","null",
"0500000US38067","Pembina County, North Dakota","3859","61","null","null",
"0500000US38069","Pierce County, North Dakota","2212","78","null","null",
"0500000US38071","Ramsey County, North Dakota","5867","79","null","null",
"0500000US38073","Ransom County, North Dakota","2690","49","null","null",
"0500000US38075","Renville County, North Dakota","1373","76","null","null",
"0500000US38077","Richland County, North Dakota","7761","107","null","null",
"0500000US38079","Rolette County, North Dakota","5590","36","null","null",
"0500000US38081","Sargent County, North Dakota","2154","55","null","null",
"0500000US38083","Sheridan County, North Dakota","887","50","null","null",
"0500000US38085","Sioux County, North Dakota","1347","16","null","null",
"0500000US38087","Slope County, North Dakota","464","37","null","null",
"0500000US38089","Stark County, North Dakota","14796","102","null","null",
"0500000US38091","Steele County, North Dakota","1180","66","null","null",
"0500000US38093","Stutsman County, North Dakota","10253","134","null","null",
"0500000US38095","Towner County, North Dakota","1488","73","null","null",
"0500000US38097","Traill County, North Dakota","3850","59","null","null",
"0500000US38099","Walsh County, North Dakota","5571","136","null","null",
"0500000US38101","Ward County, North Dakota","33083","180","null","null",
"0500000US38103","Wells County, North Dakota","2517","122","null","null",
"0500000US38105","Williams County, North Dakota","19490","111","null","null",
"0500000US39001","Adams County, Ohio","12940","63","null","null",
"0500000US39003","Allen County, Ohio","45126","154","null","null",
"0500000US39005","Ashland County, Ohio","22361","134","null","null",
"0500000US39007","Ashtabula County, Ohio","46224","144","null","null",
"0500000US39009","Athens County, Ohio","26686","265","null","null",
"0500000US39011","Auglaize County, Ohio","20020","95","null","null",
"0500000US39013","Belmont County, Ohio","32202","119","null","null",
"0500000US39015","Brown County, Ohio","20338","103","null","null",
"0500000US39017","Butler County, Ohio","152589","236","null","null",
"0500000US39019","Carroll County, Ohio","13627","77","null","null",
"0500000US39021","Champaign County, Ohio","16824","76","null","null",
"0500000US39023","Clark County, Ohio","61283","160","null","null",
"0500000US39025","Clermont County, Ohio","83638","140","null","null",
"0500000US39027","Clinton County, Ohio","18205","115","null","null",
"0500000US39029","Columbiana County, Ohio","46800","203","null","null",
"0500000US39031","Coshocton County, Ohio","16441","49","null","null",
"0500000US39033","Crawford County, Ohio","20019","97","null","null",
"0500000US39035","Cuyahoga County, Ohio","617795","627","null","null",
"0500000US39037","Darke County, Ohio","22975","95","null","null",
"0500000US39039","Defiance County, Ohio","16805","85","null","null",
"0500000US39041","Delaware County, Ohio","74732","162","null","null",
"0500000US39043","Erie County, Ohio","37877","123","null","null",
"0500000US39045","Fairfield County, Ohio","61567","135","null","null",
"0500000US39047","Fayette County, Ohio","12809","58","null","null",
"0500000US39049","Franklin County, Ohio","559478","702","null","null",
"0500000US39051","Fulton County, Ohio","17584","85","null","null",
"0500000US39053","Gallia County, Ohio","13903","63","null","null",
"0500000US39055","Geauga County, Ohio","37280","95","null","null",
"0500000US39057","Greene County, Ohio","70796","293","null","null",
"0500000US39059","Guernsey County, Ohio","19341","63","null","null",
"0500000US39061","Hamilton County, Ohio","380100","447","null","null",
"0500000US39063","Hancock County, Ohio","34401","142","null","null",
"0500000US39065","Hardin County, Ohio","13224","106","null","null",
"0500000US39067","Harrison County, Ohio","8092","79","null","null",
"0500000US39069","Henry County, Ohio","12130","65","null","null",
"0500000US39071","Highland County, Ohio","19321","69","null","null",
"0500000US39073","Hocking County, Ohio","13437","95","null","null",
"0500000US39075","Holmes County, Ohio","13593","88","null","null",
"0500000US39077","Huron County, Ohio","25314","140","null","null",
"0500000US39079","Jackson County, Ohio","14914","74","null","null",
"0500000US39081","Jefferson County, Ohio","32448","132","null","null",
"0500000US39083","Knox County, Ohio","25899","151","null","null",
"0500000US39085","Lake County, Ohio","103212","183","null","null",
"0500000US39087","Lawrence County, Ohio","27538","102","null","null",
"0500000US39089","Licking County, Ohio","71034","133","null","null",
"0500000US39091","Logan County, Ohio","23450","118","null","null",
"0500000US39093","Lorain County, Ohio","131984","298","null","null",
"0500000US39095","Lucas County, Ohio","203586","409","null","null",
"0500000US39097","Madison County, Ohio","16143","366","null","null",
"0500000US39099","Mahoning County, Ohio","111292","256","null","null",
"0500000US39101","Marion County, Ohio","27878","152","null","null",
"0500000US39103","Medina County, Ohio","72938","178","null","null",
"0500000US39105","Meigs County, Ohio","11223","65","null","null",
"0500000US39107","Mercer County, Ohio","18136","72","null","null",
"0500000US39109","Miami County, Ohio","44394","116","null","null",
"0500000US39111","Monroe County, Ohio","7476","54","null","null",
"0500000US39113","Montgomery County, Ohio","254931","449","null","null",
"0500000US39115","Morgan County, Ohio","8015","64","null","null",
"0500000US39117","Morrow County, Ohio","14337","49","null","null",
"0500000US39119","Muskingum County, Ohio","37950","119","null","null",
"0500000US39121","Noble County, Ohio","6196","129","null","null",
"0500000US39123","Ottawa County, Ohio","28600","106","null","null",
"0500000US39125","Paulding County, Ohio","8764","62","null","null",
"0500000US39127","Perry County, Ohio","15361","74","null","null",
"0500000US39129","Pickaway County, Ohio","21539","198","null","null",
"0500000US39131","Pike County, Ohio","12940","76","null","null",
"0500000US39133","Portage County, Ohio","69437","191","null","null",
"0500000US39135","Preble County, Ohio","17929","82","null","null",
"0500000US39137","Putnam County, Ohio","13954","70","null","null",
"0500000US39139","Richland County, Ohio","54149","168","null","null",
"0500000US39141","Ross County, Ohio","32060","183","null","null",
"0500000US39143","Sandusky County, Ohio","26347","107","null","null",
"0500000US39145","Scioto County, Ohio","34568","161","null","null",
"0500000US39147","Seneca County, Ohio","24157","143","null","null",
"0500000US39149","Shelby County, Ohio","20497","86","null","null",
"0500000US39151","Stark County, Ohio","166995","263","null","null",
"0500000US39153","Summit County, Ohio","246163","322","null","null",
"0500000US39155","Trumbull County, Ohio","95671","331","null","null",
"0500000US39157","Tuscarawas County, Ohio","40247","166","null","null",
"0500000US39159","Union County, Ohio","21778","104","null","null",
"0500000US39161","Van Wert County, Ohio","12724","71","null","null",
"0500000US39163","Vinton County, Ohio","6272","42","null","null",
"0500000US39165","Warren County, Ohio","88418","357","null","null",
"0500000US39167","Washington County, Ohio","28247","126","null","null",
"0500000US39169","Wayne County, Ohio","46773","203","null","null",
"0500000US39171","Williams County, Ohio","16652","149","null","null",
"0500000US39173","Wood County, Ohio","54034","178","null","null",
"0500000US39175","Wyandot County, Ohio","9963","66","null","null",
"0500000US40001","Adair County, Oklahoma","9396","45","null","null",
"0500000US40003","Alfalfa County, Oklahoma","2728","78","null","null",
"0500000US40005","Atoka County, Oklahoma","6386","77","null","null",
"0500000US40007","Beaver County, Oklahoma","2687","30","null","null",
"0500000US40009","Beckham County, Oklahoma","10057","188","null","null",
"0500000US40011","Blaine County, Oklahoma","5204","117","null","null",
"0500000US40013","Bryan County, Oklahoma","20443","87","null","null",
"0500000US40015","Caddo County, Oklahoma","13267","115","null","null",
"0500000US40017","Canadian County, Oklahoma","49012","146","null","null",
"0500000US40019","Carter County, Oklahoma","21799","110","null","null",
"0500000US40021","Cherokee County, Oklahoma","22279","118","null","null",
"0500000US40023","Choctaw County, Oklahoma","7610","56","null","null",
"0500000US40025","Cimarron County, Oklahoma","1579","35","null","null",
"0500000US40027","Cleveland County, Oklahoma","116009","325","null","null",
"0500000US40029","Coal County, Oklahoma","2820","40","null","null",
"0500000US40031","Comanche County, Oklahoma","51665","432","null","null",
"0500000US40033","Cotton County, Oklahoma","2994","29","null","null",
"0500000US40035","Craig County, Oklahoma","6742","113","null","null",
"0500000US40037","Creek County, Oklahoma","30570","86","null","null",
"0500000US40039","Custer County, Oklahoma","12661","103","null","null",
"0500000US40041","Delaware County, Oklahoma","25556","120","null","null",
"0500000US40043","Dewey County, Oklahoma","2458","42","null","null",
"0500000US40045","Ellis County, Oklahoma","2267","31","null","null",
"0500000US40047","Garfield County, Oklahoma","26776","157","null","null",
"0500000US40049","Garvin County, Oklahoma","12872","50","null","null",
"0500000US40051","Grady County, Oklahoma","22899","86","null","null",
"0500000US40053","Grant County, Oklahoma","2473","44","null","null",
"0500000US40055","Greer County, Oklahoma","2697","82","null","null",
"0500000US40057","Harmon County, Oklahoma","1531","33","null","null",
"0500000US40059","Harper County, Oklahoma","1885","19","null","null",
"0500000US40061","Haskell County, Oklahoma","6185","44","null","null",
"0500000US40063","Hughes County, Oklahoma","6263","85","null","null",
"0500000US40065","Jackson County, Oklahoma","12136","92","null","null",
"0500000US40067","Jefferson County, Oklahoma","3401","29","null","null",
"0500000US40069","Johnston County, Oklahoma","5220","49","null","null",
"0500000US40071","Kay County, Oklahoma","21455","121","null","null",
"0500000US40073","Kingfisher County, Oklahoma","6557","38","null","null",
"0500000US40075","Kiowa County, Oklahoma","5122","64","null","null",
"0500000US40077","Latimer County, Oklahoma","5047","48","null","null",
"0500000US40079","Le Flore County, Oklahoma","22149","110","null","null",
"0500000US40081","Lincoln County, Oklahoma","15433","77","null","null",
"0500000US40083","Logan County, Oklahoma","17535","238","null","null",
